posterior_mu,generation,estimated_p_theta,Overall.Frequency,p_noise,prior_prob_noise
0.6095834175240811,500,0.6095834175240811,10,0.06666666666666667,0.03333333333333333
0.55523120342059,500,0.55523120342059,10,0.06666666666666667,0.03333333333333333
0.6540632804236763,500,0.6540632804236763,10,0.06666666666666667,0.03333333333333333
0.6569382390934023,500,0.6569382390934023,10,0.06666666666666667,0.03333333333333333
0.6503597850271754,500,0.6503597850271754,10,0.06666666666666667,0.03333333333333333
0.5114391300799586,500,0.5114391300799586,10,0.06666666666666667,0.03333333333333333
0.5985107970652289,500,0.5985107970652289,10,0.06666666666666667,0.03333333333333333
0.6512432708797604,500,0.6512432708797604,10,0.06666666666666667,0.03333333333333333
0.7452463318212958,500,0.7452463318212958,10,0.06666666666666667,0.03333333333333333
0.5191579283872005,500,0.5191579283872005,10,0.06666666666666667,0.03333333333333333
0.6596139974056047,500,0.6596139974056047,10,0.06666666666666667,0.03333333333333333
0.5137185470512766,500,0.5137185470512766,10,0.06666666666666667,0.03333333333333333
0.654192594739188,500,0.654192594739188,10,0.06666666666666667,0.03333333333333333
0.46605936037939016,500,0.46605936037939016,10,0.06666666666666667,0.03333333333333333
0.5631257338369078,500,0.5631257338369078,10,0.06666666666666667,0.03333333333333333
0.6078361271201974,500,0.6078361271201974,10,0.06666666666666667,0.03333333333333333
0.7536385558788263,500,0.7536385558788263,100,0.06666666666666667,0.03333333333333333
0.6195484820951022,500,0.6195484820951022,100,0.06666666666666667,0.03333333333333333
0.7076664248965507,500,0.7076664248965507,100,0.06666666666666667,0.03333333333333333
0.5404871154280249,500,0.5404871154280249,100,0.06666666666666667,0.03333333333333333
0.5784555436925821,500,0.5784555436925821,100,0.06666666666666667,0.03333333333333333
0.6388997313161867,500,0.6388997313161867,100,0.06666666666666667,0.03333333333333333
0.5919019445833189,500,0.5919019445833189,100,0.06666666666666667,0.03333333333333333
0.5765458534610467,500,0.5765458534610467,100,0.06666666666666667,0.03333333333333333
0.7686618944910378,500,0.7686618944910378,100,0.06666666666666667,0.03333333333333333
0.647322548806989,500,0.647322548806989,100,0.06666666666666667,0.03333333333333333
0.6606086181805858,500,0.6606086181805858,100,0.06666666666666667,0.03333333333333333
0.6161061196594282,500,0.6161061196594282,100,0.06666666666666667,0.03333333333333333
0.5083011616956231,500,0.5083011616956231,100,0.06666666666666667,0.03333333333333333
0.6356718689553545,500,0.6356718689553545,100,0.06666666666666667,0.03333333333333333
0.7494588468181067,500,0.7494588468181067,100,0.06666666666666667,0.03333333333333333
0.7124216480513547,500,0.7124216480513547,100,0.06666666666666667,0.03333333333333333
0.6628474904550783,500,0.6628474904550783,100,0.06666666666666667,0.03333333333333333
0.6985568175731318,500,0.6985568175731318,100,0.06666666666666667,0.03333333333333333
0.796450028445956,500,0.796450028445956,100,0.06666666666666667,0.03333333333333333
0.4964808047147034,500,0.4964808047147034,100,0.06666666666666667,0.03333333333333333
0.7086962767936721,500,0.7086962767936721,100,0.06666666666666667,0.03333333333333333
0.6262241470799356,500,0.6262241470799356,100,0.06666666666666667,0.03333333333333333
0.5401296847665495,500,0.5401296847665495,100,0.06666666666666667,0.03333333333333333
0.6054528709286564,500,0.6054528709286564,100,0.06666666666666667,0.03333333333333333
0.5859033459285872,500,0.5859033459285872,100,0.06666666666666667,0.03333333333333333
0.4845734173838633,500,0.4845734173838633,100,0.06666666666666667,0.03333333333333333
0.62755839912438,500,0.62755839912438,100,0.06666666666666667,0.03333333333333333
0.654497908459995,500,0.654497908459995,100,0.06666666666666667,0.03333333333333333
0.573276983457527,500,0.573276983457527,100,0.06666666666666667,0.03333333333333333
0.709050417600545,500,0.709050417600545,100,0.06666666666666667,0.03333333333333333
0.6148496063135535,500,0.6148496063135535,100,0.06666666666666667,0.03333333333333333
0.8584131729403593,500,0.8584131729403593,100,0.06666666666666667,0.03333333333333333
0.6850190382589453,500,0.6850190382589453,100,0.06666666666666667,0.03333333333333333
0.320868475281922,500,0.320868475281922,100,0.06666666666666667,0.03333333333333333
0.7295919279906801,500,0.7295919279906801,100,0.06666666666666667,0.03333333333333333
0.4818602090090076,500,0.4818602090090076,100,0.06666666666666667,0.03333333333333333
0.6422779590608573,500,0.6422779590608573,100,0.06666666666666667,0.03333333333333333
0.4478154615413654,500,0.4478154615413654,100,0.06666666666666667,0.03333333333333333
0.5769706803198859,500,0.5769706803198859,100,0.06666666666666667,0.03333333333333333
0.75898015738412,500,0.75898015738412,100,0.06666666666666667,0.03333333333333333
0.5689227691840447,500,0.5689227691840447,100,0.06666666666666667,0.03333333333333333
0.6316663620191207,500,0.6316663620191207,100,0.06666666666666667,0.03333333333333333
0.544830139532211,500,0.544830139532211,100,0.06666666666666667,0.03333333333333333
0.7317563192060137,500,0.7317563192060137,100,0.06666666666666667,0.03333333333333333
0.5091069714410832,500,0.5091069714410832,100,0.06666666666666667,0.03333333333333333
0.7011256018527469,500,0.7011256018527469,100,0.06666666666666667,0.03333333333333333
0.7191267881566377,500,0.7191267881566377,100,0.06666666666666667,0.03333333333333333
0.6566463950696724,500,0.6566463950696724,100,0.06666666666666667,0.03333333333333333
0.7221836041955552,500,0.7221836041955552,100,0.06666666666666667,0.03333333333333333
0.7212684729243369,500,0.7212684729243369,100,0.06666666666666667,0.03333333333333333
0.6753395991351048,500,0.6753395991351048,100,0.06666666666666667,0.03333333333333333
0.5509346327699806,500,0.5509346327699806,100,0.06666666666666667,0.03333333333333333
0.5491234593150839,500,0.5491234593150839,100,0.06666666666666667,0.03333333333333333
0.4493158677201487,500,0.4493158677201487,100,0.06666666666666667,0.03333333333333333
0.6411310396517549,500,0.6411310396517549,100,0.06666666666666667,0.03333333333333333
0.6075783616006802,500,0.6075783616006802,100,0.06666666666666667,0.03333333333333333
0.5013722867231653,500,0.5013722867231653,100,0.06666666666666667,0.03333333333333333
0.7757358476282274,500,0.7757358476282274,100,0.06666666666666667,0.03333333333333333
0.7360985765631528,500,0.7360985765631528,100,0.06666666666666667,0.03333333333333333
0.6470389102736928,500,0.6470389102736928,100,0.06666666666666667,0.03333333333333333
0.695202864427589,500,0.695202864427589,100,0.06666666666666667,0.03333333333333333
0.48253908508177706,500,0.48253908508177706,100,0.06666666666666667,0.03333333333333333
0.5333615202570623,500,0.5333615202570623,100,0.06666666666666667,0.03333333333333333
0.622716085255782,500,0.622716085255782,100,0.06666666666666667,0.03333333333333333
0.7304755164096809,500,0.7304755164096809,100,0.06666666666666667,0.03333333333333333
0.8077329932376637,500,0.8077329932376637,100,0.06666666666666667,0.03333333333333333
0.8027526099532156,500,0.8027526099532156,100,0.06666666666666667,0.03333333333333333
0.8479944611432667,500,0.8479944611432667,100,0.06666666666666667,0.03333333333333333
0.5667340392979872,500,0.5667340392979872,100,0.06666666666666667,0.03333333333333333
0.5294221801984993,500,0.5294221801984993,100,0.06666666666666667,0.03333333333333333
0.6051151481374158,500,0.6051151481374158,100,0.06666666666666667,0.03333333333333333
0.6374130688072557,500,0.6374130688072557,100,0.06666666666666667,0.03333333333333333
0.6990476225501162,500,0.6990476225501162,100,0.06666666666666667,0.03333333333333333
0.7252299723568196,500,0.7252299723568196,100,0.06666666666666667,0.03333333333333333
0.6599269806859035,500,0.6599269806859035,100,0.06666666666666667,0.03333333333333333
0.6194423037408369,500,0.6194423037408369,100,0.06666666666666667,0.03333333333333333
0.7380595615715234,500,0.7380595615715234,100,0.06666666666666667,0.03333333333333333
0.6168773403162049,500,0.6168773403162049,100,0.06666666666666667,0.03333333333333333
0.6477784404531471,500,0.6477784404531471,100,0.06666666666666667,0.03333333333333333
0.6099806977843439,500,0.6099806977843439,100,0.06666666666666667,0.03333333333333333
0.7583533076536967,500,0.7583533076536967,100,0.06666666666666667,0.03333333333333333
0.6472155978416668,500,0.6472155978416668,100,0.06666666666666667,0.03333333333333333
0.7705762862233554,500,0.7705762862233554,100,0.06666666666666667,0.03333333333333333
0.6019394369132369,500,0.6019394369132369,100,0.06666666666666667,0.03333333333333333
0.7163138810956505,500,0.7163138810956505,100,0.06666666666666667,0.03333333333333333
0.5654004694339224,500,0.5654004694339224,100,0.06666666666666667,0.03333333333333333
0.5346071786420307,500,0.5346071786420307,100,0.06666666666666667,0.03333333333333333
0.7465968372629672,500,0.7465968372629672,100,0.06666666666666667,0.03333333333333333
0.6248372926715893,500,0.6248372926715893,100,0.06666666666666667,0.03333333333333333
0.6977335219184752,500,0.6977335219184752,100,0.06666666666666667,0.03333333333333333
0.5769206362277985,500,0.5769206362277985,100,0.06666666666666667,0.03333333333333333
0.5612757642652039,500,0.5612757642652039,100,0.06666666666666667,0.03333333333333333
0.478257788163215,500,0.478257788163215,100,0.06666666666666667,0.03333333333333333
0.6744358217914939,500,0.6744358217914939,100,0.06666666666666667,0.03333333333333333
0.6078908911460512,500,0.6078908911460512,100,0.06666666666666667,0.03333333333333333
0.6381602877131851,500,0.6381602877131851,100,0.06666666666666667,0.03333333333333333
0.6038580537838775,500,0.6038580537838775,100,0.06666666666666667,0.03333333333333333
0.8415072690344831,500,0.8415072690344831,100,0.06666666666666667,0.03333333333333333
0.6070934047657066,500,0.6070934047657066,100,0.06666666666666667,0.03333333333333333
0.7398397798246307,500,0.7398397798246307,100,0.06666666666666667,0.03333333333333333
0.6342173418732409,500,0.6342173418732409,100,0.06666666666666667,0.03333333333333333
0.7352000249203724,500,0.7352000249203724,100,0.06666666666666667,0.03333333333333333
0.6367024691275938,500,0.6367024691275938,100,0.06666666666666667,0.03333333333333333
0.6456002704933872,500,0.6456002704933872,100,0.06666666666666667,0.03333333333333333
0.7522196452052405,500,0.7522196452052405,100,0.06666666666666667,0.03333333333333333
0.5439993370747996,500,0.5439993370747996,100,0.06666666666666667,0.03333333333333333
0.5016343713709474,500,0.5016343713709474,100,0.06666666666666667,0.03333333333333333
0.7292892729263528,500,0.7292892729263528,100,0.06666666666666667,0.03333333333333333
0.5662428316596775,500,0.5662428316596775,100,0.06666666666666667,0.03333333333333333
0.7359727599085317,500,0.7359727599085317,100,0.06666666666666667,0.03333333333333333
0.818741653511793,500,0.818741653511793,100,0.06666666666666667,0.03333333333333333
0.7091659129427823,500,0.7091659129427823,100,0.06666666666666667,0.03333333333333333
0.6097288555794783,500,0.6097288555794783,100,0.06666666666666667,0.03333333333333333
0.689853791987381,500,0.689853791987381,100,0.06666666666666667,0.03333333333333333
0.6303759776912273,500,0.6303759776912273,100,0.06666666666666667,0.03333333333333333
0.7136360921787364,500,0.7136360921787364,100,0.06666666666666667,0.03333333333333333
0.6381412326133897,500,0.6381412326133897,100,0.06666666666666667,0.03333333333333333
0.6979538947510018,500,0.6979538947510018,100,0.06666666666666667,0.03333333333333333
0.5223799916206043,500,0.5223799916206043,100,0.06666666666666667,0.03333333333333333
0.47603562543730743,500,0.47603562543730743,100,0.06666666666666667,0.03333333333333333
0.7940155448754656,500,0.7940155448754656,100,0.06666666666666667,0.03333333333333333
0.6134716175899558,500,0.6134716175899558,100,0.06666666666666667,0.03333333333333333
0.8134782004154929,500,0.8134782004154929,100,0.06666666666666667,0.03333333333333333
0.591324711907676,500,0.591324711907676,100,0.06666666666666667,0.03333333333333333
0.775502526392168,500,0.775502526392168,100,0.06666666666666667,0.03333333333333333
0.5870123256384757,500,0.5870123256384757,100,0.06666666666666667,0.03333333333333333
0.6592715325785965,500,0.6592715325785965,100,0.06666666666666667,0.03333333333333333
0.6714411221045151,500,0.6714411221045151,100,0.06666666666666667,0.03333333333333333
0.7454402665193027,500,0.7454402665193027,100,0.06666666666666667,0.03333333333333333
0.6187189626864168,500,0.6187189626864168,100,0.06666666666666667,0.03333333333333333
0.6243061009223168,500,0.6243061009223168,100,0.06666666666666667,0.03333333333333333
0.6437248295420395,500,0.6437248295420395,100,0.06666666666666667,0.03333333333333333
0.6292531715342636,500,0.6292531715342636,100,0.06666666666666667,0.03333333333333333
0.6235633109122624,500,0.6235633109122624,100,0.06666666666666667,0.03333333333333333
0.6829741832603736,500,0.6829741832603736,100,0.06666666666666667,0.03333333333333333
0.3948216877166681,500,0.3948216877166681,100,0.06666666666666667,0.03333333333333333
0.6453573804380712,500,0.6453573804380712,100,0.06666666666666667,0.03333333333333333
0.6581597897921038,500,0.6581597897921038,100,0.06666666666666667,0.03333333333333333
0.6771857363159272,500,0.6771857363159272,100,0.06666666666666667,0.03333333333333333
0.7485297927258315,500,0.7485297927258315,100,0.06666666666666667,0.03333333333333333
0.640340959871612,500,0.640340959871612,100,0.06666666666666667,0.03333333333333333
0.6023089701800766,500,0.6023089701800766,100,0.06666666666666667,0.03333333333333333
0.7716104707916052,500,0.7716104707916052,100,0.06666666666666667,0.03333333333333333
0.8359123609253307,500,0.8359123609253307,100,0.06666666666666667,0.03333333333333333
0.6920081917672594,500,0.6920081917672594,100,0.06666666666666667,0.03333333333333333
0.7330247068819834,500,0.7330247068819834,100,0.06666666666666667,0.03333333333333333
0.5986601316867664,500,0.5986601316867664,100,0.06666666666666667,0.03333333333333333
0.7695844242495957,500,0.7695844242495957,100,0.06666666666666667,0.03333333333333333
0.6292330311234483,500,0.6292330311234483,100,0.06666666666666667,0.03333333333333333
0.5899878223382437,500,0.5899878223382437,100,0.06666666666666667,0.03333333333333333
0.6012219758788768,500,0.6012219758788768,100,0.06666666666666667,0.03333333333333333
0.5946798486656015,500,0.5946798486656015,100,0.06666666666666667,0.03333333333333333
0.7823375435976655,500,0.7823375435976655,100,0.06666666666666667,0.03333333333333333
0.5581274645849863,500,0.5581274645849863,100,0.06666666666666667,0.03333333333333333
0.6940059830739428,500,0.6940059830739428,100,0.06666666666666667,0.03333333333333333
0.7932645699204658,500,0.7932645699204658,100,0.06666666666666667,0.03333333333333333
0.7214706029745446,500,0.7214706029745446,100,0.06666666666666667,0.03333333333333333
0.6784242535345899,500,0.6784242535345899,100,0.06666666666666667,0.03333333333333333
0.5263830012660058,500,0.5263830012660058,100,0.06666666666666667,0.03333333333333333
0.45401396693304474,500,0.45401396693304474,100,0.06666666666666667,0.03333333333333333
0.5333198328349736,500,0.5333198328349736,100,0.06666666666666667,0.03333333333333333
0.7193835127049029,500,0.7193835127049029,100,0.06666666666666667,0.03333333333333333
0.6864011556589577,500,0.6864011556589577,100,0.06666666666666667,0.03333333333333333
0.6723369662244403,500,0.6723369662244403,100,0.06666666666666667,0.03333333333333333
0.7131171217891273,500,0.7131171217891273,100,0.06666666666666667,0.03333333333333333
0.5379754276860583,500,0.5379754276860583,100,0.06666666666666667,0.03333333333333333
0.7379019373304099,500,0.7379019373304099,100,0.06666666666666667,0.03333333333333333
0.5519402777108458,500,0.5519402777108458,100,0.06666666666666667,0.03333333333333333
0.7262261534082143,500,0.7262261534082143,100,0.06666666666666667,0.03333333333333333
0.7415564279530945,500,0.7415564279530945,100,0.06666666666666667,0.03333333333333333
0.5227630265631276,500,0.5227630265631276,100,0.06666666666666667,0.03333333333333333
0.6129589108711334,500,0.6129589108711334,100,0.06666666666666667,0.03333333333333333
0.8196922658094126,500,0.8196922658094126,100,0.06666666666666667,0.03333333333333333
0.7478804859418894,500,0.7478804859418894,100,0.06666666666666667,0.03333333333333333
0.7494332097559047,500,0.7494332097559047,100,0.06666666666666667,0.03333333333333333
0.6966216020739426,500,0.6966216020739426,100,0.06666666666666667,0.03333333333333333
0.7438256568224376,500,0.7438256568224376,100,0.06666666666666667,0.03333333333333333
0.6845523399388003,500,0.6845523399388003,100,0.06666666666666667,0.03333333333333333
0.7888608687777039,500,0.7888608687777039,100,0.06666666666666667,0.03333333333333333
0.4866546074957682,500,0.4866546074957682,100,0.06666666666666667,0.03333333333333333
0.5555209017499771,500,0.5555209017499771,100,0.06666666666666667,0.03333333333333333
0.7046222494469442,500,0.7046222494469442,100,0.06666666666666667,0.03333333333333333
0.6691526070504491,500,0.6691526070504491,100,0.06666666666666667,0.03333333333333333
0.704702146218586,500,0.704702146218586,100,0.06666666666666667,0.03333333333333333
0.5972870305816679,500,0.5972870305816679,100,0.06666666666666667,0.03333333333333333
0.7465940560680582,500,0.7465940560680582,100,0.06666666666666667,0.03333333333333333
0.5135598356993842,500,0.5135598356993842,100,0.06666666666666667,0.03333333333333333
0.7035374335287725,500,0.7035374335287725,100,0.06666666666666667,0.03333333333333333
0.6209515941503628,500,0.6209515941503628,100,0.06666666666666667,0.03333333333333333
0.6083619126790555,500,0.6083619126790555,100,0.06666666666666667,0.03333333333333333
0.632487810786616,500,0.632487810786616,100,0.06666666666666667,0.03333333333333333
0.7584776344431515,500,0.7584776344431515,100,0.06666666666666667,0.03333333333333333
0.6908406935150789,500,0.6908406935150789,100,0.06666666666666667,0.03333333333333333
0.6941359191741829,500,0.6941359191741829,100,0.06666666666666667,0.03333333333333333
0.6079327336937286,500,0.6079327336937286,100,0.06666666666666667,0.03333333333333333
0.6627212270189132,500,0.6627212270189132,100,0.06666666666666667,0.03333333333333333
0.6935625770685427,500,0.6935625770685427,100,0.06666666666666667,0.03333333333333333
0.7999881242826845,500,0.7999881242826845,100,0.06666666666666667,0.03333333333333333
0.7645772153035573,500,0.7645772153035573,100,0.06666666666666667,0.03333333333333333
0.6475617328395897,500,0.6475617328395897,100,0.06666666666666667,0.03333333333333333
0.8667764145520593,500,0.8667764145520593,100,0.06666666666666667,0.03333333333333333
0.6624427269871107,500,0.6624427269871107,100,0.06666666666666667,0.03333333333333333
0.5200262843503262,500,0.5200262843503262,100,0.06666666666666667,0.03333333333333333
0.6436633668858099,500,0.6436633668858099,100,0.06666666666666667,0.03333333333333333
0.7251957590298397,500,0.7251957590298397,100,0.06666666666666667,0.03333333333333333
0.7921727154412117,500,0.7921727154412117,100,0.06666666666666667,0.03333333333333333
0.5886863320615497,500,0.5886863320615497,100,0.06666666666666667,0.03333333333333333
0.5883323028151239,500,0.5883323028151239,100,0.06666666666666667,0.03333333333333333
0.7334134005104251,500,0.7334134005104251,100,0.06666666666666667,0.03333333333333333
0.5829962676277121,500,0.5829962676277121,100,0.06666666666666667,0.03333333333333333
0.628482061000213,500,0.628482061000213,100,0.06666666666666667,0.03333333333333333
0.6091069815691936,500,0.6091069815691936,100,0.06666666666666667,0.03333333333333333
0.541627131741501,500,0.541627131741501,100,0.06666666666666667,0.03333333333333333
0.5151511265611209,500,0.5151511265611209,100,0.06666666666666667,0.03333333333333333
0.6796832049707652,500,0.6796832049707652,100,0.06666666666666667,0.03333333333333333
0.386147671482153,500,0.386147671482153,100,0.06666666666666667,0.03333333333333333
0.49932654474659355,500,0.49932654474659355,100,0.06666666666666667,0.03333333333333333
0.6997790716047234,500,0.6997790716047234,100,0.06666666666666667,0.03333333333333333
0.6283741383875414,500,0.6283741383875414,100,0.06666666666666667,0.03333333333333333
0.7937772312415253,500,0.7937772312415253,100,0.06666666666666667,0.03333333333333333
0.6214569640819796,500,0.6214569640819796,100,0.06666666666666667,0.03333333333333333
0.6272369526191326,500,0.6272369526191326,100,0.06666666666666667,0.03333333333333333
0.4067398610136609,500,0.4067398610136609,100,0.06666666666666667,0.03333333333333333
0.6461617126395687,500,0.6461617126395687,100,0.06666666666666667,0.03333333333333333
0.484977371741002,500,0.484977371741002,100,0.06666666666666667,0.03333333333333333
0.7680669690252542,500,0.7680669690252542,100,0.06666666666666667,0.03333333333333333
0.46187865561166286,500,0.46187865561166286,100,0.06666666666666667,0.03333333333333333
0.754693386565914,500,0.754693386565914,100,0.06666666666666667,0.03333333333333333
0.57390851339508,500,0.57390851339508,100,0.06666666666666667,0.03333333333333333
0.6693682578477268,500,0.6693682578477268,100,0.06666666666666667,0.03333333333333333
0.7637373817965348,500,0.7637373817965348,100,0.06666666666666667,0.03333333333333333
0.6843790050458749,500,0.6843790050458749,100,0.06666666666666667,0.03333333333333333
0.5987344944949663,500,0.5987344944949663,100,0.06666666666666667,0.03333333333333333
0.6717540602034042,500,0.6717540602034042,100,0.06666666666666667,0.03333333333333333
0.7027734900937499,500,0.7027734900937499,100,0.06666666666666667,0.03333333333333333
0.5654571889636827,500,0.5654571889636827,100,0.06666666666666667,0.03333333333333333
0.6224536379105476,500,0.6224536379105476,100,0.06666666666666667,0.03333333333333333
0.6473858717635746,500,0.6473858717635746,100,0.06666666666666667,0.03333333333333333
0.7135238100515294,500,0.7135238100515294,100,0.06666666666666667,0.03333333333333333
0.7305650558669469,500,0.7305650558669469,100,0.06666666666666667,0.03333333333333333
0.8299655241856192,500,0.8299655241856192,100,0.06666666666666667,0.03333333333333333
0.807233311203684,500,0.807233311203684,100,0.06666666666666667,0.03333333333333333
0.6919168202059042,500,0.6919168202059042,100,0.06666666666666667,0.03333333333333333
0.5575303170299489,500,0.5575303170299489,100,0.06666666666666667,0.03333333333333333
0.5574365574894968,500,0.5574365574894968,100,0.06666666666666667,0.03333333333333333
0.4819349284090576,500,0.4819349284090576,100,0.06666666666666667,0.03333333333333333
0.5999017821196765,500,0.5999017821196765,100,0.06666666666666667,0.03333333333333333
0.6631393796245826,500,0.6631393796245826,100,0.06666666666666667,0.03333333333333333
0.6557470126178476,500,0.6557470126178476,100,0.06666666666666667,0.03333333333333333
0.7002172844346197,500,0.7002172844346197,100,0.06666666666666667,0.03333333333333333
0.6392887128062925,500,0.6392887128062925,100,0.06666666666666667,0.03333333333333333
0.4807451540745268,500,0.4807451540745268,100,0.06666666666666667,0.03333333333333333
0.718247530961835,500,0.718247530961835,100,0.06666666666666667,0.03333333333333333
0.744817793286135,500,0.744817793286135,100,0.06666666666666667,0.03333333333333333
0.6146949499787454,500,0.6146949499787454,100,0.06666666666666667,0.03333333333333333
0.7588559433585701,500,0.7588559433585701,100,0.06666666666666667,0.03333333333333333
0.5961804875983446,500,0.5961804875983446,100,0.06666666666666667,0.03333333333333333
0.6973919543350523,500,0.6973919543350523,100,0.06666666666666667,0.03333333333333333
0.7369729541317714,500,0.7369729541317714,100,0.06666666666666667,0.03333333333333333
0.3797781241421513,500,0.3797781241421513,100,0.06666666666666667,0.03333333333333333
0.7800538917456593,500,0.7800538917456593,100,0.06666666666666667,0.03333333333333333
0.7659924111830478,500,0.7659924111830478,100,0.06666666666666667,0.03333333333333333
0.6446390400644514,500,0.6446390400644514,100,0.06666666666666667,0.03333333333333333
0.63961874467662,500,0.63961874467662,100,0.06666666666666667,0.03333333333333333
0.824463847457037,500,0.824463847457037,100,0.06666666666666667,0.03333333333333333
0.5099860953709754,500,0.5099860953709754,100,0.06666666666666667,0.03333333333333333
0.4735366449338878,500,0.4735366449338878,100,0.06666666666666667,0.03333333333333333
0.6761348290781455,500,0.6761348290781455,100,0.06666666666666667,0.03333333333333333
0.7470760128726549,500,0.7470760128726549,100,0.06666666666666667,0.03333333333333333
0.6283493810055031,500,0.6283493810055031,100,0.06666666666666667,0.03333333333333333
0.6947782947486639,500,0.6947782947486639,100,0.06666666666666667,0.03333333333333333
0.5621255443666077,500,0.5621255443666077,100,0.06666666666666667,0.03333333333333333
0.7917488105909606,500,0.7917488105909606,100,0.06666666666666667,0.03333333333333333
0.6472266766153683,500,0.6472266766153683,100,0.06666666666666667,0.03333333333333333
0.6065835218337788,500,0.6065835218337788,100,0.06666666666666667,0.03333333333333333
0.5767654359097281,500,0.5767654359097281,100,0.06666666666666667,0.03333333333333333
0.6952467971774535,500,0.6952467971774535,100,0.06666666666666667,0.03333333333333333
0.6662451664927255,500,0.6662451664927255,100,0.06666666666666667,0.03333333333333333
0.7401492003933466,500,0.7401492003933466,100,0.06666666666666667,0.03333333333333333
0.7767699986551402,500,0.7767699986551402,100,0.06666666666666667,0.03333333333333333
0.4373924139133695,500,0.4373924139133695,100,0.06666666666666667,0.03333333333333333
0.6388800496983686,500,0.6388800496983686,100,0.06666666666666667,0.03333333333333333
0.6898096992091428,500,0.6898096992091428,100,0.06666666666666667,0.03333333333333333
0.7862018015611033,500,0.7862018015611033,100,0.06666666666666667,0.03333333333333333
0.7390408706095698,500,0.7390408706095698,100,0.06666666666666667,0.03333333333333333
0.7393054128388556,500,0.7393054128388556,100,0.06666666666666667,0.03333333333333333
0.6902288309731419,500,0.6902288309731419,100,0.06666666666666667,0.03333333333333333
0.7523329110294154,500,0.7523329110294154,100,0.06666666666666667,0.03333333333333333
0.42070216799581334,500,0.42070216799581334,100,0.06666666666666667,0.03333333333333333
0.6712342941182659,500,0.6712342941182659,100,0.06666666666666667,0.03333333333333333
0.6147715914793992,500,0.6147715914793992,100,0.06666666666666667,0.03333333333333333
0.49763917920957323,500,0.49763917920957323,100,0.06666666666666667,0.03333333333333333
0.6174669744546271,500,0.6174669744546271,100,0.06666666666666667,0.03333333333333333
0.6254942675628922,500,0.6254942675628922,100,0.06666666666666667,0.03333333333333333
0.8539714702849334,500,0.8539714702849334,100,0.06666666666666667,0.03333333333333333
0.6940178610160298,500,0.6940178610160298,100,0.06666666666666667,0.03333333333333333
0.6554831916194517,500,0.6554831916194517,100,0.06666666666666667,0.03333333333333333
0.5494028049805977,500,0.5494028049805977,100,0.06666666666666667,0.03333333333333333
0.6142921035514981,500,0.6142921035514981,100,0.06666666666666667,0.03333333333333333
0.7539405370883927,500,0.7539405370883927,100,0.06666666666666667,0.03333333333333333
0.727324217755991,500,0.727324217755991,100,0.06666666666666667,0.03333333333333333
0.5698615425694993,500,0.5698615425694993,100,0.06666666666666667,0.03333333333333333
0.7136547848555088,500,0.7136547848555088,100,0.06666666666666667,0.03333333333333333
0.7060283162487301,500,0.7060283162487301,100,0.06666666666666667,0.03333333333333333
0.5294361408219136,500,0.5294361408219136,100,0.06666666666666667,0.03333333333333333
0.68486745034414,500,0.68486745034414,100,0.06666666666666667,0.03333333333333333
0.7222791331810168,500,0.7222791331810168,100,0.06666666666666667,0.03333333333333333
0.7724306341715789,500,0.7724306341715789,100,0.06666666666666667,0.03333333333333333
0.6359802932163151,500,0.6359802932163151,100,0.06666666666666667,0.03333333333333333
0.6712545904840791,500,0.6712545904840791,100,0.06666666666666667,0.03333333333333333
0.6722465488431815,500,0.6722465488431815,100,0.06666666666666667,0.03333333333333333
0.8536733136873199,500,0.8536733136873199,100,0.06666666666666667,0.03333333333333333
0.7311233682559996,500,0.7311233682559996,100,0.06666666666666667,0.03333333333333333
0.6970092636887,500,0.6970092636887,100,0.06666666666666667,0.03333333333333333
0.6623373830194458,500,0.6623373830194458,100,0.06666666666666667,0.03333333333333333
0.6686686092861831,500,0.6686686092861831,100,0.06666666666666667,0.03333333333333333
0.6628471182177547,500,0.6628471182177547,100,0.06666666666666667,0.03333333333333333
0.7588055072833325,500,0.7588055072833325,100,0.06666666666666667,0.03333333333333333
0.6928267066123318,500,0.6928267066123318,100,0.06666666666666667,0.03333333333333333
0.6932695211001089,500,0.6932695211001089,100,0.06666666666666667,0.03333333333333333
0.733146372774444,500,0.733146372774444,100,0.06666666666666667,0.03333333333333333
0.5931420326753589,500,0.5931420326753589,100,0.06666666666666667,0.03333333333333333
0.5694837677524872,500,0.5694837677524872,100,0.06666666666666667,0.03333333333333333
0.649634965103998,500,0.649634965103998,100,0.06666666666666667,0.03333333333333333
0.6378984401785163,500,0.6378984401785163,100,0.06666666666666667,0.03333333333333333
0.7485376275810218,500,0.7485376275810218,100,0.06666666666666667,0.03333333333333333
0.6818522819448771,500,0.6818522819448771,100,0.06666666666666667,0.03333333333333333
0.7913974685651075,500,0.7913974685651075,100,0.06666666666666667,0.03333333333333333
0.8403382897737878,500,0.8403382897737878,100,0.06666666666666667,0.03333333333333333
0.4559513549563958,500,0.4559513549563958,100,0.06666666666666667,0.03333333333333333
0.5257803036426414,500,0.5257803036426414,100,0.06666666666666667,0.03333333333333333
0.5657815154847259,500,0.5657815154847259,100,0.06666666666666667,0.03333333333333333
0.8014550054719037,500,0.8014550054719037,100,0.06666666666666667,0.03333333333333333
0.7512453422181237,500,0.7512453422181237,100,0.06666666666666667,0.03333333333333333
