posterior_mu,generation,estimated_p_theta,FrequencyPer350Mil,WordA,WordB,RelFreq,GenPref
0.5899009656926418,500,0.5899009656926418,1,abolition,emancipation,0.871169480925578,0.550529942450597
0.5899009656926418,500,0.5899009656926418,1,abolition,emancipation,0.871169480925578,0.550529942450597
0.5899009656926418,500,0.5899009656926418,1,abolition,emancipation,0.871169480925578,0.550529942450597
0.5026987822960474,500,0.5026987822960474,1,abolition,emancipation,0.871169480925578,0.550529942450597
0.5026987822960474,500,0.5026987822960474,1,abolition,emancipation,0.871169480925578,0.550529942450597
0.5026987822960474,500,0.5026987822960474,1,abolition,emancipation,0.871169480925578,0.550529942450597
0.5026987822960474,500,0.5026987822960474,1,abolition,emancipation,0.871169480925578,0.550529942450597
0.34337566469165165,500,0.34337566469165165,20,action,character,0.324896088671001,0.428468078127064
0.4731615159775525,500,0.4731615159775525,20,action,character,0.324896088671001,0.428468078127064
0.44381876281531524,500,0.44381876281531524,20,action,character,0.324896088671001,0.428468078127064
0.27881982674616884,500,0.27881982674616884,20,action,character,0.324896088671001,0.428468078127064
0.6388301666450563,500,0.6388301666450563,20,action,character,0.324896088671001,0.428468078127064
0.47523370767831974,500,0.47523370767831974,20,action,character,0.324896088671001,0.428468078127064
0.37328140506069424,500,0.37328140506069424,20,action,character,0.324896088671001,0.428468078127064
0.3426359682189305,500,0.3426359682189305,20,action,character,0.324896088671001,0.428468078127064
0.27466600551488457,500,0.27466600551488457,20,action,character,0.324896088671001,0.428468078127064
0.3426791232308504,500,0.3426791232308504,20,action,character,0.324896088671001,0.428468078127064
0.5994781514524105,500,0.5994781514524105,2,action,conversation,0.367206477732793,0.616963239734816
0.6788568062016748,500,0.6788568062016748,2,action,conversation,0.367206477732793,0.616963239734816
0.5988260095021786,500,0.5988260095021786,2,action,conversation,0.367206477732793,0.616963239734816
0.6788568062016748,500,0.6788568062016748,2,action,conversation,0.367206477732793,0.616963239734816
0.6788568062016748,500,0.6788568062016748,2,action,conversation,0.367206477732793,0.616963239734816
0.6788568062016748,500,0.6788568062016748,2,action,conversation,0.367206477732793,0.616963239734816
0.5988260095021786,500,0.5988260095021786,2,action,conversation,0.367206477732793,0.616963239734816
0.5988260095021786,500,0.5988260095021786,2,action,conversation,0.367206477732793,0.616963239734816
0.6788568062016748,500,0.6788568062016748,2,action,conversation,0.367206477732793,0.616963239734816
0.6788568062016748,500,0.6788568062016748,2,action,conversation,0.367206477732793,0.616963239734816
0.383662100240434,500,0.383662100240434,5,action,mind,0.0671296296296297,0.472842751862395
0.5140865406156593,500,0.5140865406156593,5,action,mind,0.0671296296296297,0.472842751862395
0.5775298893762949,500,0.5775298893762949,5,action,mind,0.0671296296296297,0.472842751862395
0.44749478499137957,500,0.44749478499137957,5,action,mind,0.0671296296296297,0.472842751862395
0.31980698591097717,500,0.31980698591097717,5,action,mind,0.0671296296296297,0.472842751862395
0.44878335467300723,500,0.44878335467300723,5,action,mind,0.0671296296296297,0.472842751862395
0.5784959256541288,500,0.5784959256541288,5,action,mind,0.0671296296296297,0.472842751862395
0.38455890405368065,500,0.38455890405368065,5,action,mind,0.0671296296296297,0.472842751862395
0.5780377709142801,500,0.5780377709142801,5,action,mind,0.0671296296296297,0.472842751862395
0.5780377709142801,500,0.5780377709142801,5,action,mind,0.0671296296296297,0.472842751862395
0.45885148294696365,500,0.45885148294696365,5,action,motion,0.397173954554134,0.485416282128134
0.5227740754097406,500,0.5227740754097406,5,action,motion,0.397173954554134,0.485416282128134
0.5219715218009101,500,0.5219715218009101,5,action,motion,0.397173954554134,0.485416282128134
0.45885148294696365,500,0.45885148294696365,5,action,motion,0.397173954554134,0.485416282128134
0.45885148294696365,500,0.45885148294696365,5,action,motion,0.397173954554134,0.485416282128134
0.5236590641972304,500,0.5236590641972304,5,action,motion,0.397173954554134,0.485416282128134
0.45618454019941873,500,0.45618454019941873,5,action,motion,0.397173954554134,0.485416282128134
0.5232341188335753,500,0.5232341188335753,5,action,motion,0.397173954554134,0.485416282128134
0.5219715218009101,500,0.5219715218009101,5,action,motion,0.397173954554134,0.485416282128134
0.4583916714272,500,0.4583916714272,5,action,motion,0.397173954554134,0.485416282128134
0.7482016643182914,500,0.7482016643182914,34,actions,feelings,0.269154401336317,0.587757087631082
0.5010119173508163,500,0.5010119173508163,34,actions,feelings,0.269154401336317,0.587757087631082
0.5696455220622476,500,0.5696455220622476,34,actions,feelings,0.269154401336317,0.587757087631082
